phrase_id,language,text,noise_level,is_distress,confidence_label,detected_entities
DP000305,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP000306,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP000307,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP000308,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP000309,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP000310,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP000311,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP000312,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP000313,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP000314,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP000315,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP000316,es,Alguien me está siguiendo,0.06,1,0.89,locations=[];threats=[]
DP000317,si,දිනන ලද ගෙවීමකින් උදව් ඕනා,0.28,1,0.88,locations=[];threats=[]
DP000318,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP000319,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP000320,ta,பாதுகாப்பற்று உணர்கிறேன்,0.07,1,0.82,locations=[];threats=[]
DP000321,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP000322,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP000323,en,Checking in to my hotel now,0.17,0,0.96,locations=[];threats=[]
DP000324,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP000325,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP000326,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP000327,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP000328,en,The beach in Mirissa is beautiful today,0.09,0,0.83,locations=[];threats=[]
DP000329,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP000330,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP000331,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP000332,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP000333,ta,உணவகத்தில் சாப்பிட்டேன்,0.03,0,0.87,locations=[];threats=[]
DP000334,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP000335,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP000336,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP000337,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP000338,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP000339,ta,பாதுகாப்பற்று உணர்கிறேன்,0.07,1,0.82,locations=[];threats=[]
DP000340,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP000341,en,Emergency I need help immediately,0.2,1,0.88,locations=[];threats=['emergency']
DP000342,si,දේශීය අවන්හලක හොඳ කෑමක් ගත්තා,0.12,0,0.94,locations=[];threats=[]
DP000343,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP000344,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP000345,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP000346,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP000347,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP000348,en,Drunk driver almost hit me,0.16,1,0.75,locations=[];threats=[]
DP000349,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP000350,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP000351,si,දිනන ලද ගෙවීමකින් උදව් ඕනා,0.28,1,0.88,locations=[];threats=[]
DP000352,en,The beach in Mirissa is beautiful today,0.09,0,0.83,locations=[];threats=[]
DP000353,si,මාව හිරිහැරයට ලක් කළා,0.08,1,0.99,locations=[];threats=[]
DP000354,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP000355,en,The beach in Mirissa is beautiful today,0.09,0,0.83,locations=[];threats=[]
DP000356,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP000357,ar,ساعدني من فضلك أنا في خطر,0.16,1,0.92,locations=[];threats=[]
DP000358,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP000359,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP000360,en,They harassed me near the beach,0.18,1,0.99,locations=[];threats=['harass']
DP000361,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP000362,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP000363,de,Jemand folgt mir,0.17,1,0.98,locations=[];threats=[]
DP000364,ta,உதவுங்கள் என்னை யாரோ பின்தொடர்கிறார்கள்,0.41,1,0.77,locations=[];threats=[]
DP000365,en,They harassed me near the beach,0.18,1,0.99,locations=[];threats=['harass']
DP000366,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP000367,ta,கொள்ளை அடிக்கப்பட்டேன் போலீஸ் அழைக்கவும்,0.32,1,0.84,locations=[];threats=[]
DP000368,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP000369,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP000370,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP000371,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP000372,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP000373,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP000374,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP000375,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP000376,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP000377,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP000378,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP000379,fr,Aidez-moi s'il vous plaît je suis en danger,0.33,1,0.92,locations=[];threats=['danger']
DP000380,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP000381,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP000382,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP000383,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP000384,si,දිනන ලද ගෙවීමකින් උදව් ඕනා,0.28,1,0.88,locations=[];threats=[]
DP000385,en,They harassed me near the beach,0.18,1,0.99,locations=[];threats=['harass']
DP000386,si,මාව හිරිහැරයට ලක් කළා,0.08,1,0.99,locations=[];threats=[]
DP000387,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP000388,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP000389,en,They harassed me near the beach,0.18,1,0.99,locations=[];threats=['harass']
DP000390,si,මිතුරා අසනීප ඇම්බියුලන්ස් කතා කරන්න,0.2,1,0.76,locations=[];threats=[]
DP000391,si,මාව හිරිහැරයට ලක් කළා,0.08,1,0.99,locations=[];threats=[]
DP000392,en,My friend is unconscious call ambulance,0.17,1,0.9,locations=[];threats=[]
DP000393,si,මාව හිරිහැරයට ලක් කළා,0.08,1,0.99,locations=[];threats=[]
DP000394,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP000395,si,හදිසිය — දැනම සහාය අවශ්‍යයි,0.3,1,0.84,locations=[];threats=[]
DP000396,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP000397,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP000398,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP000399,en,They harassed me near the beach,0.18,1,0.99,locations=[];threats=['harass']
DP000400,es,Alguien me está siguiendo,0.06,1,0.89,locations=[];threats=[]
DP000401,si,කෙනෙක් මාව අනුගමනය කරනවා,0.19,1,0.78,locations=[];threats=[]
DP000402,ar,ساعدني من فضلك أنا في خطر,0.16,1,0.92,locations=[];threats=[]
DP000403,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP000404,en,Emergency I need help immediately,0.2,1,0.88,locations=[];threats=['emergency']
DP000405,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP000406,si,හදිසිය — දැනම සහාය අවශ්‍යයි,0.3,1,0.84,locations=[];threats=[]
DP000407,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP000408,en,They harassed me near the beach,0.18,1,0.99,locations=[];threats=['harass']
DP000409,ta,பாதுகாப்பற்று உணர்கிறேன்,0.07,1,0.82,locations=[];threats=[]
DP000410,si,මිතුරා අසනීප ඇම්බියුලන්ස් කතා කරන්න,0.2,1,0.76,locations=[];threats=[]
DP000411,en,Stolen passport need embassy help,0.44,1,0.97,locations=[];threats=['stolen']
DP000412,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP000413,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP000414,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP000415,ta,இன்று கடற்கரை மிகவும் அழகாக உள்ளது,0.13,0,0.98,locations=[];threats=[]
DP000416,ta,கொள்ளை அடிக்கப்பட்டேன் போலீஸ் அழைக்கவும்,0.32,1,0.84,locations=[];threats=[]
DP000417,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP000418,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP000419,en,They harassed me near the beach,0.18,1,0.99,locations=[];threats=['harass']
DP000420,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP000421,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP000422,en,The beach in Mirissa is beautiful today,0.09,0,0.83,locations=[];threats=[]
DP000423,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP000424,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP000425,en,The beach in Mirissa is beautiful today,0.09,0,0.83,locations=[];threats=[]
DP000426,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP000427,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP000428,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP000429,ta,இன்று கடற்கரை மிகவும் அழகாக உள்ளது,0.13,0,0.98,locations=[];threats=[]
DP000430,si,මත් ධාවකයෙකු මා ඉදිරිපිට ගිහින්,0.44,1,0.98,locations=[];threats=[]
DP000431,zh,救命我有危险,0.31,1,0.89,locations=[];threats=[]
DP000432,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP000433,en,The beach in Mirissa is beautiful today,0.09,0,0.83,locations=[];threats=[]
DP000434,ta,கொள்ளை அடிக்கப்பட்டேன் போலீஸ் அழைக்கவும்,0.32,1,0.84,locations=[];threats=[]
DP000435,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP000436,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP000437,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP000438,ta,பாதுகாப்பற்று உணர்கிறேன்,0.07,1,0.82,locations=[];threats=[]
DP000439,ar,ساعدني من فضلك أنا في خطر,0.16,1,0.92,locations=[];threats=[]
DP000440,en,They harassed me near the beach,0.18,1,0.99,locations=[];threats=['harass']
DP000441,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP000442,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP000443,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP000444,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP000445,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP000446,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP000447,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP000448,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP000449,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP000450,ko,도와주세요 위험합니다,0.42,1,0.83,locations=[];threats=[]
DP000451,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP000452,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP000453,ta,உதவுங்கள் என்னை யாரோ பின்தொடர்கிறார்கள்,0.41,1,0.77,locations=[];threats=[]
DP000454,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP000455,ta,இன்று கடற்கரை மிகவும் அழகாக உள்ளது,0.13,0,0.98,locations=[];threats=[]
DP000456,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP000457,en,Drunk driver almost hit me,0.16,1,0.75,locations=[];threats=[]
DP000458,si,මිතුරා අසනීප ඇම්බියුලන්ස් කතා කරන්න,0.2,1,0.76,locations=[];threats=[]
DP000459,en,They harassed me near the beach,0.18,1,0.99,locations=[];threats=['harass']
DP000460,ta,உதவுங்கள் என்னை யாரோ பின்தொடர்கிறார்கள்,0.41,1,0.77,locations=[];threats=[]
DP000461,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP000462,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP000463,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP000464,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP000465,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP000466,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP000467,ta,உணவகத்தில் சாப்பிட்டேன்,0.03,0,0.87,locations=[];threats=[]
DP000468,fr,Aidez-moi s'il vous plaît je suis en danger,0.33,1,0.92,locations=[];threats=['danger']
DP000469,ta,கொள்ளை அடிக்கப்பட்டேன் போலீஸ் அழைக்கவும்,0.32,1,0.84,locations=[];threats=[]
DP000470,ta,பாதுகாப்பற்று உணர்கிறேன்,0.07,1,0.82,locations=[];threats=[]
DP000471,en,Stolen passport need embassy help,0.44,1,0.97,locations=[];threats=['stolen']
